"TF","totaltargets","genomeratio","subtargets","subratio","logFC","pval"
"AT5G65210",7098,0.25666244802025,17,0.346938775510204,0.434808859677471,0.189057266940655
"AT1G79180",2353,0.0850840715964563,7,0.142857142857143,0.747612194321387,0.190879817851711
"AT4G16750",10971,0.396709455794612,24,0.489795918367347,0.304097966146712,0.191044848388567
"AT1G30650",7241,0.261833303200145,17,0.346938775510204,0.406032483257293,0.193173755054412
"AT2G36010",4911,0.177580907611643,5,0.102040816326531,-0.799330134819864,0.193553010560434
"AT1G03840",3424,0.123811245706021,9,0.183673469387755,0.56900089252924,0.194178587645678
"AT2G02450",5156,0.186440065087688,13,0.26530612244898,0.508946047267517,0.196119530258375
"AT3G04030",12117,0.438148616886639,26,0.530612244897959,0.276237664204929,0.198135207449501
"AT1G72010",2427,0.087759898752486,7,0.142857142857143,0.702939406394549,0.198155341802143
"AT2G23320",14915,0.539323811245706,31,0.63265306122449,0.23026283065238,0.200279961165109
"AT1G69180",7396,0.267438076297234,17,0.346938775510204,0.375476209334222,0.200927954934063
"AT3G26790",2463,0.089061652504068,7,0.142857142857143,0.681696887046722,0.202322977407388
"AT5G47370",8255,0.298499367203037,19,0.387755102040816,0.377417891131046,0.210578705385923
"AT5G08330",2557,0.0924606761887543,7,0.142857142857143,0.627661354304034,0.215028232801165
"AT1G25550",8465,0.306092930753932,19,0.387755102040816,0.341176038148662,0.217468466086387
"AT3G56850",3936,0.142325076839631,10,0.204081632653061,0.519956467036204,0.218620110315324
"AT5G13910",501,0.0181160730428494,2,0.0408163265306122,1.17187608429287,0.222627234070599
"AT3G24050",934,0.0337732778882661,3,0.0612244897959184,0.858226638499575,0.229322991925648
"AT5G41570",10009,0.361923702766227,22,0.448979591836735,0.310964274980279,0.234286589834163
"AT5G39610",6387,0.230952811426505,15,0.306122448979592,0.406510737923149,0.234303018906607
"AT2G46770",10561,0.381883926957151,23,0.469387755102041,0.297646006918993,0.239452276220771
"AT1G75080",960,0.0347134333755198,3,0.0612244897959184,0.818614782600717,0.241590199200544
"AT1G20910",6556,0.237063822093654,15,0.306122448979592,0.368833333997139,0.243804264550093
"AT5G63260",11158,0.403471343337552,24,0.489795918367347,0.279714542161159,0.244622644420133
"AT1G09540",11242,0.40650876875791,24,0.489795918367347,0.268894278634317,0.24694396839658
"AT2G22540",12117,0.438148616886639,17,0.346938775510204,-0.336739212685824,0.249222832074654
"AT1G14687",12176,0.440282046646176,26,0.530612244897959,0.269229952125627,0.249422632075138
"AT1G19210",11787,0.426215874163804,25,0.510204081632653,0.259490114082961,0.249856939783225
"AT3G10113",15664,0.566407521243898,32,0.653061224489796,0.205377827884384,0.250235688846934
"AT5G14960",979,0.0354004700777436,3,0.0612244897959184,0.790340328605542,0.250628716755529
"AT1G75240",13403,0.484650153679262,28,0.571428571428571,0.237629464036484,0.253747154968923
"AT1G33240",14090,0.509491954438619,29,0.591836734693878,0.216139881418652,0.257059724582112
"AT3G42860",2167,0.0783583438799494,6,0.122448979591837,0.644021940115562,0.277802893480101
"AT4G00250",9162,0.331296329777617,20,0.408163265306122,0.301024124857434,0.287864022309614
"AT1G18330",18086,0.65398662086422,36,0.73469387755102,0.167882130574103,0.293199292809988
"AT1G49560",9713,0.351220394142108,21,0.428571428571429,0.287159053981077,0.294732244871244
"AT5G08130",615,0.0222382932561924,2,0.0408163265306122,0.876100277261475,0.297546331728711
"AT5G06960",2308,0.0834568794069789,6,0.122448979591837,0.553077869563752,0.298765337757926
"AT1G68320",9924,0.358850117519436,21,0.428571428571429,0.256154280374408,0.302000228548544
"AT5G02320",2334,0.0843970348942325,6,0.122448979591837,0.536916532501887,0.303326927236392
"AT3G22760",10699,0.386873983004882,15,0.306122448979592,-0.337754865466122,0.304656075371927
"AT5G45580",16996,0.614572410052432,34,0.693877551020408,0.175098090425132,0.304773018306307
"AT5G65310",17060,0.616886638944133,34,0.693877551020408,0.169675692532766,0.305397211691273
"AT3G20310",10826,0.391466280961851,23,0.469387755102041,0.261892160830452,0.305671781425234
"AT5G61620",10442,0.377580907611643,22,0.448979591836735,0.249864052777451,0.305781221642079
"AT2G30250",11329,0.409654673657566,24,0.489795918367347,0.257772477193475,0.309145637555008
"AT4G01280",11909,0.43062737298861,25,0.510204081632653,0.244634412681841,0.312595536390361
"AT2G45410",11954,0.432254565178087,25,0.510204081632653,0.239193239837199,0.313125801054168
"AT5G65410",15259,0.551762791538601,31,0.63265306122449,0.197366390210298,0.314776006447671
"AT2G18380",12550,0.453805821732056,26,0.530612244897959,0.225582851903674,0.316053445394639
"AT5G39760",15422,0.557656843247152,31,0.63265306122449,0.182036935227035,0.316671033519182
"AT3G57920",13630,0.492858434279515,28,0.571428571428571,0.213399857853113,0.317697230376634
"AT5G56840",14824,0.536033267040318,30,0.612244897959184,0.191786307069333,0.317711223815709
"AT4G21040",13144,0.475284758633159,27,0.551020408163265,0.213313614701472,0.318189256509423
"AT1G28160",6804,0.246031459048997,15,0.306122448979592,0.31526604743321,0.322268906576107
"AT1G43700",1443,0.0521786295425782,4,0.0816326530612245,0.645687292996881,0.324337462971801
"AT2G33550",7131,0.257855722292533,9,0.183673469387755,-0.489420809733199,0.326142818022862
"AT3G60490",7329,0.265015367926234,16,0.326530612244898,0.301142228499667,0.333108830066182
"AT3G10580",4627,0.167311516904719,11,0.224489795918367,0.42411311256008,0.335746212956651
"AT1G62300",4646,0.167998553606943,11,0.224489795918367,0.418201057316566,0.336507574608594
"AT5G02840",4715,0.170493581630808,11,0.224489795918367,0.396932440562919,0.339917337014513
"AT5G64750",7775,0.281142650515278,17,0.346938775510204,0.303378758833089,0.339974456123812
"AT5G07310",7795,0.281865847043934,17,0.346938775510204,0.299672411153272,0.340600615998917
"AT3G01970",7921,0.286421985174471,17,0.346938775510204,0.276538856805624,0.345906359665148
"AT2G42430",4846,0.175230518893509,11,0.224489795918367,0.357395806674033,0.349068187484509
"AT1G76890",8416,0.304321099258724,18,0.36734693877551,0.271548889638087,0.352763280410741
"AT5G39820",705,0.0254926776351473,2,0.0408163265306122,0.679063430201926,0.356199565456309
"AT5G05550",8898,0.321750135599349,19,0.387755102040816,0.269205007755879,0.358936788726306
"AT4G18880",717,0.0259265955523413,2,0.0408163265306122,0.654713568786177,0.363913766309269
"AT2G02820",9266,0.335056951726632,13,0.26530612244898,-0.336748371404101,0.364519463638773
"AT1G34190",9530,0.3446031459049,20,0.408163265306122,0.244210473578136,0.368512192179726
"AT1G53910",5399,0.195226902910866,12,0.244897959183673,0.327028876759979,0.369123930432291
"AT4G21030",731,0.026432833122401,2,0.0408163265306122,0.626815281535643,0.372872661808279
"AT1G29280",10214,0.369336467184957,21,0.428571428571429,0.214599956554426,0.379646678284248
"AT1G19850",16725,0.604773097089134,33,0.673469387755102,0.155218406430347,0.381664064223027
"AT1G46768",1889,0.0683059121316218,5,0.102040816326531,0.579063985987071,0.384962260010259
"AT2G01060",11695,0.422889170131983,24,0.489795918367347,0.211901136969447,0.386313486512827
"AT2G01940",12170,0.440065087687579,25,0.510204081632653,0.213357519661714,0.388116817503094
"AT4G23550",12033,0.435111191466281,18,0.36734693877551,-0.244240872605274,0.388531955679466
"AT3G12250",12753,0.461146266497921,26,0.530612244897959,0.20243355126884,0.390227634784997
"AT5G60130",12890,0.466100162719219,26,0.530612244897959,0.187017952380158,0.392380067738512
"AT4G01250",15204,0.549774001084795,30,0.612244897959184,0.155270163234632,0.393605588640504
"AT2G04038",3512,0.12699331043211,8,0.163265306122449,0.36246574795272,0.394754995851451
"AT5G62320",3665,0.132525763876333,4,0.0816326530612245,-0.699054605533091,0.399106161273926
"AT2G31220",6890,0.24914120412222,15,0.306122448979592,0.297145205504945,0.408037815312488
"AT5G08750",872,0.0315313686494305,0,0,-Inf,0.408703908312771
"AT4G06746",2105,0.0761164346411137,5,0.102040816326531,0.422866454421684,0.420393148076702
"AT1G24250",2109,0.0762610739468451,5,0.102040816326531,0.420127592581749,0.421189631351166
"AT1G25340",7574,0.273874525402278,16,0.326530612244898,0.25370317160366,0.42396486247873
"AT1G53170",7604,0.274959320195263,16,0.326530612244898,0.248000060839528,0.425220195771788
"AT1G01720",7615,0.275357078286024,16,0.326530612244898,0.245914556113426,0.425712722986169
"AT2G45680",317,0.0114626649792081,1,0.0204081632653061,0.832203847348672,0.431591266656545
"AT5G11260",8124,0.293762429940336,17,0.346938775510204,0.240031194442267,0.433764676171905
"AT4G25470",8523,0.308190200687037,12,0.244897959183673,-0.331640238701463,0.43906160083302
"AT1G06180",2422,0.0875790996203218,6,0.122448979591837,0.483522228514907,0.441635569399243
"AT5G62020",1103,0.0398842885554149,3,0.0612244897959184,0.618288302617854,0.4467711069577
"AT2G41690",1104,0.0399204483818478,3,0.0612244897959184,0.616980921431065,0.447009091027243
"AT1G75390",2485,0.0898571686855903,6,0.122448979591837,0.446475241759587,0.447164652909488
"AT5G64060",4624,0.16720303742542,10,0.204081632653061,0.287545289874766,0.447377196717264
"AT3G03200",9183,0.332055686132707,19,0.387755102040816,0.223720560683515,0.448530556452184
"AT2G03500",9700,0.350750316398481,20,0.408163265306122,0.218701940413591,0.454328730909328
"AT2G02080",9357,0.33834749593202,19,0.387755102040816,0.196640052836355,0.454386498604213
"AT5G17300",17097,0.618224552522148,33,0.673469387755102,0.123481418783785,0.465370387240614
"AT5G63090",1184,0.0428132344964744,3,0.0612244897959184,0.516052012580286,0.467506689171099
"AT4G01540",11379,0.411462664979208,23,0.469387755102041,0.190018676529699,0.468405932617255
"AT1G69010",16234,0.587018622310613,26,0.530612244897959,-0.145748302546475,0.469006604832079
"AT5G52660",11443,0.413776893870909,23,0.469387755102041,0.181927122357648,0.469403751956428
"AT5G66940",15781,0.570638220936539,31,0.63265306122449,0.148838180329645,0.470913768285702
"AT3G52440",15349,0.555017175917556,30,0.612244897959184,0.141576427660895,0.473766015551039
"AT4G21080",14693,0.531296329777617,29,0.591836734693878,0.155682499265893,0.474624107165735
"AT3G50410",14784,0.534586873983005,29,0.591836734693878,0.146774831199594,0.47526418160924
"AT1G77200",14558,0.526414753209185,23,0.469387755102041,-0.165419715533253,0.475416159012631
"AT1G06280",13633,0.492966913758814,27,0.551020408163265,0.160614931804837,0.475795207107594
"AT3G12720",13671,0.494340987163262,27,0.551020408163265,0.156599223707151,0.476259824790796
"AT1G43160",5697,0.20600253118785,12,0.244897959183673,0.249518687338584,0.481824756249467
"AT1G65910",6318,0.22845778340264,13,0.26530612244898,0.215730373882297,0.500529909930127
"AT2G47070",7015,0.253661182426324,10,0.204081632653061,-0.313756416131818,0.51269312021432
"AT5G05790",3277,0.118495751220394,7,0.142857142857143,0.269737842002925,0.512716902922879
"AT5G25810",1602,0.0579280419453987,4,0.0816326530612245,0.494884445079368,0.531043011469398
"AT1G59640",1651,0.0596998734406075,4,0.0816326530612245,0.451418472574821,0.536816919490618
"AT1G06850",8914,0.322328692822274,18,0.36734693877551,0.188610633317739,0.541361610615339
"AT4G24240",1772,0.0640752124389803,4,0.0816326530612245,0.349379988933061,0.554732190360372
"AT5G26170",10181,0.368143192912674,20,0.408163265306122,0.148879319802734,0.556875177226263
"AT3G16280",10192,0.368540951003435,20,0.408163265306122,0.147321410119142,0.55725723236407
"AT5G22990",4337,0.156825167239197,9,0.183673469387755,0.227986151067291,0.557866642949758
"AT1G68200",4363,0.157765322726451,9,0.183673469387755,0.219363120553891,0.55996164389701
"AT1G78700",4366,0.157873802205749,9,0.183673469387755,0.218371463939604,0.560210392181462
"AT2G35700",4367,0.157909962032182,9,0.183673469387755,0.218041063150139,0.560293627811156
"AT3G22830",16790,0.607123485807268,32,0.653061224489796,0.105228267663687,0.560845082538795
"AT1G28470",16845,0.609112276261074,32,0.653061224489796,0.100510069478959,0.561787006997651
"AT2G44940",4550,0.164527210269391,6,0.122448979591837,-0.426145451764188,0.56317370924934
"AT1G19000",13311,0.481323449647442,26,0.530612244897959,0.140651257087791,0.567970360670561
"AT3G09600",13384,0.483963116977039,26,0.530612244897959,0.132760865590818,0.568593853115658
"AT1G76880",472,0.0170674380762972,1,0.0204081632653061,0.257899828126241,0.569807936791248
"AT3G15270",14608,0.528222744530826,28,0.571428571428571,0.113426749561462,0.570154895046558
"AT4G36780",4944,0.178774181883927,10,0.204081632653061,0.191007944471067,0.580298388801902
"AT1G35460",4976,0.179931296329778,7,0.142857142857143,-0.332872970584922,0.58142486736662
"AT4G01500",2043,0.0738745254022781,2,0.0408163265306122,-0.855930611245149,0.582769814716373
"AT1G76420",5263,0.190309166516001,11,0.224489795918367,0.238304816632601,0.583989562547959
"AT2G06200",5295,0.191466280961851,11,0.224489795918367,0.229559527245681,0.585075466315341
"AT1G12610",2205,0.079732417284397,5,0.102040816326531,0.355908031930559,0.592076753811524
"AT3G25990",2262,0.0817935273910685,5,0.102040816326531,0.319087758385622,0.597193350479558
"AT5G10510",511,0.0184776713071777,1,0.0204081632653061,0.14336339655046,0.599032652339261
"AT5G52020",7033,0.254312059302115,14,0.285714285714286,0.167973297577778,0.623349637202955
"AT5G46830",7057,0.255179895136503,14,0.285714285714286,0.163058504892536,0.624150443991878
"AT5G59430",563,0.020357982281685,0,0,-Inf,0.628322552217318
"AT1G02230",7245,0.261977942505876,11,0.224489795918367,-0.222795478318915,0.62845439881807
"AT2G15740",2781,0.100560477309709,6,0.122448979591837,0.284117348862547,0.631098333029325
"AT4G16150",673,0.0243355631892967,0,0,-Inf,0.634522800466056
"AT1G51140",7995,0.289097812330501,12,0.244897959183673,-0.23937694015846,0.636413348391992
"AT4G34590",7781,0.281359609473875,12,0.244897959183673,-0.200234486128414,0.636541859589996
"AT4G01680",8273,0.299150244078828,16,0.326530612244898,0.126348010673582,0.643352185158812
"AT4G15090",748,0.0270475501717592,0,0,-Inf,0.644596598780861
"AT5G51190",9145,0.330681612728259,18,0.36734693877551,0.151700424294312,0.648952817474785
"AT2G38340",9163,0.33133248960405,18,0.36734693877551,0.148863574927546,0.649175751311246
"AT5G13180",9759,0.352883746158018,19,0.387755102040816,0.135952783169378,0.654421834553407
"AT4G24020",829,0.0299764961128187,2,0.0408163265306122,0.445314585992327,0.659179817076274
"AT5G53950",3383,0.122328692822274,7,0.142857142857143,0.223810337751701,0.660863551829212
"AT5G66300",3403,0.123051889350931,7,0.142857142857143,0.215306363580676,0.662013437496464
"AT1G08320",11043,0.399312963297776,21,0.428571428571429,0.102015765161623,0.665029593605969
"AT1G77920",13618,0.492424516362321,26,0.530612244897959,0.107755377777611,0.668833454692621
"AT5G52830",13734,0.49661905622853,26,0.530612244897959,0.095518347352329,0.670051849155816
"AT5G60850",13802,0.499077924425963,26,0.530612244897959,0.0883928779881802,0.671263078582277
"AT3G27010",908,0.0328331224010125,2,0.0408163265306122,0.313994390197163,0.675976744714165
"AT4G01550",4298,0.155414934008317,6,0.122448979591837,-0.34394438921855,0.693050399172318
"AT2G36270",4496,0.162574579642018,9,0.183673469387755,0.176041558709463,0.697806559196563
"AT3G17730",4565,0.165069607665883,9,0.183673469387755,0.154068734058809,0.700655918322353
"AT1G34670",4859,0.175700596637136,7,0.142857142857143,-0.298545917571601,0.707236151602989
"AT5G50670",1061,0.0383655758452359,2,0.0408163265306122,0.089333936573316,0.712513219964241
"AT2G35530",5609,0.202820466461761,11,0.224489795918367,0.146446628443592,0.72215481463292
"AT5G62470",1107,0.0400289278611463,1,0.0204081632653061,-0.971896629293474,0.723759018998352
"AT1G34370",1279,0.0462484180075936,1,0.0204081632653061,-1.18025767139356,0.728319268693802
"AT3G24520",6025,0.21786295425782,9,0.183673469387755,-0.246277647074298,0.729014063414693
"AT4G38170",6164,0.222889170131983,12,0.244897959183673,0.135854231694452,0.731362814527778
"AT1G54330",6180,0.223467727354909,12,0.244897959183673,0.132114255417497,0.731749037505691
"AT3G09735",6577,0.237823178448743,10,0.204081632653061,-0.220742982558982,0.737105898474675
"AT1G44830",1398,0.0505514373531007,3,0.0612244897959184,0.276356732833799,0.737558758920974
"AT3G56400",6714,0.242777074670042,13,0.26530612244898,0.128025773931619,0.73905356774581
"AT4G25480",6745,0.243898029289459,13,0.26530612244898,0.121379867793544,0.739718322532967
"AT3G10800",1469,0.0531187850298319,3,0.0612244897959184,0.204886697652954,0.74485202708466
