"TF","totaltargets","genomeratio","subtargets","subratio","logFC","pval"
"AT4G31060",4807,0.173820285662629,3,0.214285714285714,0.301939212128942,0.721941203659535
"AT4G34410",4818,0.17421804375339,3,0.214285714285714,0.298641622028369,0.722276693573818
"AT2G42430",4846,0.175230518893509,3,0.214285714285714,0.290281610815496,0.723145316284446
"AT1G34670",4859,0.175700596637136,3,0.214285714285714,0.286416583149555,0.723555667448156
"AT2G27300",4907,0.177436268305912,3,0.214285714285714,0.272234744198613,0.725108783017782
"AT1G76420",5263,0.190309166516001,3,0.214285714285714,0.171190620774064,0.738307378001212
"AT1G53910",5399,0.195226902910866,3,0.214285714285714,0.134383798817583,0.744022307530599
"AT5G67580",5446,0.196926414753209,3,0.214285714285714,0.121879033223045,0.746070337012448
"AT5G15830",6440,0.232869282227445,4,0.285714285714286,0.295052826543706,0.751113635727892
"AT1G28160",6804,0.246031459048997,4,0.285714285714286,0.215730373882296,0.757362015222225
"AT2G31220",6890,0.24914120412222,4,0.285714285714286,0.197609531954031,0.759242924091192
"AT2G47070",7015,0.253661182426324,4,0.285714285714286,0.171670411038424,0.762228524415763
"AT5G46830",7057,0.255179895136503,4,0.285714285714286,0.163058504892536,0.763295753885413
"AT4G37260",7185,0.259808352919906,4,0.285714285714286,0.137125358200985,0.766736551901603
"AT1G69570",7235,0.261616344241548,4,0.285714285714286,0.127120498126594,0.768154417191831
"AT1G30650",7241,0.261833303200145,4,0.285714285714286,0.125924564064558,0.768327245867978
"AT1G53170",7604,0.274959320195263,3,0.214285714285714,-0.359682516381712,0.770315546245268
"AT4G01680",8273,0.299150244078828,5,0.357142857142857,0.255631027618549,0.770786185892351
"AT5G04390",7462,0.269824624841801,3,0.214285714285714,-0.332486344549942,0.771423157185125
"AT3G62420",8374,0.302802386548545,5,0.357142857142857,0.238124691692741,0.771634670036246
"AT1G76890",8416,0.304321099258724,5,0.357142857142857,0.230906905140741,0.772044197295979
"AT2G46680",8422,0.304538058217321,5,0.357142857142857,0.22987873426395,0.772105385330971
"AT2G23290",8427,0.304718857349485,5,0.357142857142857,0.22902248458549,0.772156885565681
"AT3G12730",8585,0.310432109925872,5,0.357142857142857,0.202223475543551,0.774019520066712
"AT1G12630",8711,0.314988248056409,5,0.357142857142857,0.181203263825246,0.775822664180897
"AT2G46270",8715,0.315132887362141,5,0.357142857142857,0.180540945419997,0.775884388044085
"AT4G37180",10041,0.363080817212077,4,0.285714285714286,-0.345717536862001,0.7821088669137
"AT1G13260",9335,0.337551979750497,4,0.285714285714286,-0.24053650756788,0.784457145882775
"AT5G61620",10442,0.377580907611643,6,0.428571428571429,0.182749856918914,0.784592729819686
"AT5G45580",16996,0.614572410052432,8,0.571428571428571,-0.105009828767603,0.787021577148296
"AT5G19790",10668,0.385753028385464,6,0.428571428571429,0.151858190715912,0.787138062896042
"AT5G66940",15781,0.570638220936539,9,0.642857142857143,0.171921793442686,0.788464881010995
"AT5G47390",12035,0.435183511119147,7,0.5,0.200304200241427,0.788724636821243
"AT2G22540",12117,0.438148616886639,7,0.5,0.190507790179045,0.78901302906746
"AT3G52440",15349,0.555017175917556,7,0.5,-0.150604323832415,0.790074011838122
"AT4G01540",11379,0.411462664979208,5,0.357142857142857,-0.204260262582348,0.790236419772787
"AT1G16490",12389,0.44798408967637,7,0.5,0.158480599552252,0.790712333879724
"AT1G33240",14090,0.509491954438619,8,0.571428571428571,0.165513808348684,0.79105521394924
